0.0751848220825,0.117865420878,0.736458957195,-2.34011888504,5.79791784286,2.99945139885,-13.4084005356,-6.01795816422,0.780558764935,6.59176254272,-0.000507894903421,-0.000165874604136,0.00057387445122,
0.0790338516235,0.117874614894,0.736483156681,-2.34012961388,10.4362516403,5.39901256561,-24.1351203918,-6.01795816422,0.785467982292,6.57341384888,-0.000495657324791,-0.000161877833307,-0.000478534959257,
0.0909428596497,0.117833070457,0.736486673355,-2.34035563469,14.2903575897,7.16108322144,-32.8792800903,-6.02740573883,0.770740449429,6.59176254272,-0.000483714044094,-0.00119655812159,-0.000467003788799,
0.115988969803,0.117795392871,0.736486256123,-2.34087538719,17.3736419678,8.25558376312,-39.8746070862,-6.01323461533,0.770740449429,6.58717536926,-0.00047205761075,-0.000129144173115,-0.00045575061813,
0.11988401413,0.117730997503,0.736473739147,-2.34160470963,19.8402690887,9.13118457794,-45.4708709717,-6.00851106644,0.765831232071,6.59176254272,-0.000460684299469,-0.000126032158732,-0.00148334959522,
0.132125854492,0.117682076991,0.736466944218,-2.34241223335,21.8135719299,9.83166503906,-49.9478797913,-6.01323461533,0.770740449429,6.59176254272,-0.00148816406727,-0.000122995115817,-0.000409025233239,
0.146539926529,0.117682226002,0.736470580101,-2.34307789803,23.2487754822,10.7072048187,-53.5294876099,-6.01323461533,0.785467982292,6.5825881958,-0.00145230442286,-0.000120031181723,-0.000399169046432,
0.152844905853,0.117691114545,0.736448347569,-2.34365606308,24.396938324,11.4076366425,-56.3947753906,-6.01795816422,0.790377140045,6.59634971619,-0.00141730904579,-0.00115572009236,-0.000389550346881,
0.166414022446,0.11766320467,0.736441791058,-2.34460306168,25.3154678345,11.4952487946,-58.8497924805,-6.00851106644,0.775649607182,6.57800102234,-0.00138315558434,-0.00112787121907,-0.000380163546652,
0.180567026138,0.117615930736,0.736487805843,-2.3458647728,26.0502929688,11.5653390884,-60.8138046265,-6.01795816422,0.765831232071,6.56423950195,-0.000311244279146,-6.21126964688e-05,-0.0014095841907,
0.187772989273,0.117589145899,0.736489295959,-2.34690642357,26.6381530762,11.9365663528,-62.0594444275,-6.01795816422,0.775649607182,6.5825881958,-0.00134232640266,-0.00109919719398,-0.00033703725785,
0.206107854843,0.117604613304,0.73648416996,-2.34775543213,27.1084403992,12.2335481644,-63.0559577942,-6.00851106644,0.785467982292,6.5825881958,-0.001309979707,-3.41292470694e-05,0.000709665473551,
0.21132683754,0.117640376091,0.736453294754,-2.34844398499,27.6281089783,12.6287117004,-64.1787338257,-6.01323461533,0.790377140045,6.59634971619,-0.000239830464125,-0.00107188802212,0.000692564994097,
0.226861953735,0.117622114718,0.73649585247,-2.34919905663,28.043844223,12.9448423386,-65.0769577026,-6.01795816422,0.775649607182,6.56423950195,-0.00127263367176,-7.47805461287e-06,-0.000362704508007,
0.241401910782,0.117629259825,0.736438393593,-2.34975242615,28.0895557404,13.1977472305,-65.6327514648,-6.00851106644,0.790377140045,6.61011123657,-0.00124196708202,-0.00104587897658,-0.000353964511305,
0.247961997986,0.117630586028,0.736422777176,-2.35036802292,28.1261253357,13.4000711441,-66.0773849487,-6.00378704071,0.780558764935,6.57800102234,-0.00121204182506,-0.00102067692205,0.000693145673722,
0.259293794632,0.117623992264,0.736441552639,-2.35100650787,28.2988185883,13.5619297028,-66.5958786011,-6.00378704071,0.775649607182,6.56423950195,-0.00118283554912,4.24990430474e-05,0.000676443334669,
0.278189897537,0.117612287402,0.736452817917,-2.35162711143,28.4369735718,13.6914167404,-67.0106735229,-6.00378704071,0.770740449429,6.56882667542,-0.00115433335304,4.14750538766e-05,0.00169872445986,
0.28354382515,0.117607213557,0.73643887043,-2.35212564468,28.6909351349,13.6374292374,-67.0169372559,-6.01795816422,0.780558764935,6.60093688965,-0.00112651661038,4.04757447541e-05,0.00061921030283,
0.295506000519,0.117650538683,0.736503720284,-2.35258340836,28.8941040039,13.5942392349,-67.0219497681,-6.01795816422,0.790377140045,6.55506515503,-0.00109937041998,0.00107808178291,0.000604289583862,
0.310946941376,0.117563441396,0.736495494843,-2.35322546959,28.9132003784,13.7172641754,-67.3515319824,-6.00851106644,0.751103758812,6.5825881958,-3.42987477779e-05,-0.00102505832911,-0.000448852777481,
0.320992946625,0.117538966238,0.736516594887,-2.35373878479,28.928478241,13.8156843185,-67.615196228,-6.0226817131,0.775649607182,6.59176254272,-0.00107205286622,0.00107680400833,-0.000438036862761,
0.335798978806,0.117475435138,0.736535251141,-2.35433220863,28.940700531,13.8944206238,-67.8261260986,-6.0226817131,0.765831232071,6.58717536926,-0.00104622170329,1.2275762856e-05,-0.00146606285125,
0.351649999619,0.117457054555,0.736524641514,-2.35480260849,28.9504776001,13.9574098587,-67.9948730469,-5.99906349182,0.775649607182,6.57800102234,-0.00102101266384,1.19800679386e-05,-0.000392154790461,
0.355361938477,0.11745338887,0.736555695534,-2.35513091087,29.245174408,14.1653795242,-68.1298675537,-5.99906349182,0.780558764935,6.55047798157,-0.00099641084671,1.16913579404e-05,-0.00142128625885,
0.366958856583,0.11741758883,0.736589848995,-2.35538554192,29.4809322357,14.3317546844,-68.2378616333,-6.00851106644,0.770740449429,6.55965232849,-0.000972401350737,1.14096328616e-05,-0.00138703826815,
0.381281852722,0.117429539561,0.736595034599,-2.35551595688,29.3826637268,14.3072767258,-67.9986877441,-6.01795816422,0.785467982292,6.58717536926,8.96118581295e-05,1.11348927021e-05,-0.00135361542925,
