0.0629270076752,	0,	0.0197733864188,	0.00998517218977,	-1.61675298214,	-0.257160902023,	3.21436238289,	11.9814481735,	-0.028451513499,	0.0563362799585,	2.84872484207,	-0.000306185334921,	-0.00751570984721,	-0.00075478781946
0.0746960639954,	0,	0.0197874736041,	0.00990906916559,	-1.61678647995,	-0.462889611721,	5.78585243225,	21.5666065216,	-0.027313452214,	0.0598890185356,	2.85010528564,	-0.000818097963929,	-0.00577673688531,	0.000301980879158
0.0867600440979,	0,	0.0198431741446,	0.00986794382334,	-1.61683809757,	-0.627545654774,	7.71074819565,	28.9654121399,	-0.0275410637259,	0.0649643614888,	2.85079550743,	-0.000279094092548,	-0.00304108858109,	0.000813994789496
0.0987479686737,	0,	0.0199045185,	0.00980038195848,	-1.61693882942,	-0.759270489216,	9.250664711,	34.8844566345,	-0.0261753927916,	0.0675020292401,	2.84872484207,	-0.00131095107645,	-0.0045256819576,	0.00131367100403
0.110800027847,	0,	0.019946070388,	0.00971332751215,	-1.61738502979,	-1.0099773407,	10.4804944992,	39.8899726868,	-0.0248097199947,	0.0639492869377,	2.84941506386,	-0.000760070979595,	-0.00545521080494,	0.000762725714594
0.122162103653,	0,	0.0199588574469,	0.00966192875057,	-1.61796951294,	-1.21054279804,	11.4643583298,	43.8943824768,	-0.0268582291901,	0.0619191527367,	2.8604593277,	-0.00178033672273,	-0.00376589037478,	-0.000294234370813
0.13490986824,	0,	0.020014103502,	0.00960316509008,	-1.61869466305,	-1.37094449997,	12.2534208298,	46.8276557922,	-0.0264030043036,	0.0659794285893,	2.85079550743,	-0.000698856078088,	-0.00419443659484,	0.000232146121562
0.146308898926,	0,	0.0200071204454,	0.00955440383404,	-1.61951065063,	-1.49926590919,	12.8846702576,	49.1742744446,	-0.0248097199947,	0.057351347059,	2.85631775856,	-0.000682015903294,	-0.00253549590707,	0.00178442383185
0.158564090729,	0,	0.0200369171798,	0.00950144696981,	-1.62008619308,	-1.45657360554,	13.5220985413,	51.3208694458,	-0.0266306158155,	0.0624266862869,	2.85217618942,	-0.000665581785142,	-0.00403227098286,	0.0017414255999
0.170079946518,	0,	0.0200245156884,	0.0094502652064,	-1.62050426006,	-1.42241978645,	14.0320415497,	53.038143158,	-0.027313452214,	0.057351347059,	2.85217618942,	-0.00116883497685,	-0.00445439852774,	0.000141591764987
0.18280506134,	0,	0.0200508199632,	0.00940552260727,	-1.62088894844,	-1.39534413815,	14.1714611053,	54.4138259888,	-0.0261753927916,	0.0619191527367,	2.85148596764,	-0.000621379353106,	-0.00330848060548,	-0.00038111070171
0.194344997406,	0,	0.0200625862926,	0.00936812814325,	-1.62116849422,	-1.37368357182,	14.2829961777,	55.5143699646,	-0.0277686771005,	0.0598890185356,	2.85079550743,	-0.000606406480074,	-0.00374804995954,	-0.00141050852835
0.206779956818,	0,	0.0200702529401,	0.00935360696167,	-1.62142848969,	-1.3562567234,	14.5055065155,	56.5290031433,	-0.0264030043036,	0.0593814849854,	2.853556633,	-0.000591794028878,	-0.00106128305197,	-0.0018958109431
0.217926979065,	0,	0.020082494244,	0.00931700412184,	-1.62158381939,	-1.3423153162,	14.683514595,	57.3407096863,	-0.0275410637259,	0.0598890185356,	2.84803462029,	-0.000577533617616,	-0.00363216362894,	-0.000292257172987
0.230383872986,	0,	0.0201296471059,	0.00928970426321,	-1.62172055244,	-1.33126056194,	14.6926393509,	57.8558769226,	-0.0277686771005,	0.0649643614888,	2.85079550743,	-0.000563616864383,	-0.00302535109222,	-0.000804505310953
0.242394924164,	0,	0.0201555360109,	0.00926822051406,	-1.62183260918,	-1.32241678238,	14.6999387741,	58.2680130005,	-0.0275410637259,	0.0629342198372,	2.85148596764,	-0.00106932688504,	-0.00243316218257,	-0.000265829032287
0.254623889923,	0,	0.0202022828162,	0.00925632938743,	-1.6217032671,	-1.16994178295,	14.8401784897,	58.5967636108,	-0.0277686771005,	0.0649643614888,	2.84665393829,	-0.000524268485606,	-0.00185524113476,	-0.000778713962063
0.266439914703,	0,	0.0202735494822,	0.00924608483911,	-1.6213363409,	-1.04796183109,	14.9523696899,	58.8597640991,	-0.0295895729214,	0.0695321634412,	2.85010528564,	-0.00103092659265,	-0.00284911692142,	-0.00075994967483
0.278459072113,	0,	0.0203010030091,	0.00922065228224,	-1.6212246418,	-1.24065768719,	15.311378479,	58.9332275391,	-0.0300447978079,	0.0644568279386,	2.85562753677,	-0.00152537506074,	-0.00433833524585,	-0.00126092811115
0.289911985397,	0,	0.0203256458044,	0.00922754965723,	-1.62130200863,	-1.39481437206,	15.5985851288,	58.9919967651,	-0.0300447978079,	0.0639492869377,	2.85079550743,	-0.00148861948401,	-0.00163734517992,	-0.000711253844202
0.302556991577,	0,	0.0203221440315,	0.00920770503581,	-1.62132525444,	-1.37306308746,	15.6912593842,	59.4452972412,	-0.029817186296,	0.0609040856361,	2.85286641121,	-0.00197203923017,	-0.00367505289614,	0.000344465952367
0.314080953598,	0,	0.0203233957291,	0.00918505247682,	-1.62137699127,	-1.35566198826,	15.7653989792,	59.8079376221,	-0.027313452214,	0.0603965520859,	2.84458327293,	-0.001405229792,	-0.00254791602492,	0.000855456106365
0.326696872711,	0,	0.0203479845077,	0.00912924297154,	-1.62140035629,	-1.34169054031,	15.8266811371,	59.827796936,	-0.0277686771005,	0.0639492869377,	2.85493707657,	-0.00137136876583,	-0.00560226477683,	0.000834842678159
0.338037967682,	0,	0.0203347168863,	0.00907633639872,	-1.6214530468,	-1.33051335812,	15.8757076263,	59.8436851501,	-0.025947779417,	0.0583664141595,	2.85010528564,	-0.00133832357824,	-0.00442868843675,	0.000295435544103
0.350116014481,	0,	0.0203570835292,	0.00904308818281,	-1.62130510807,	-1.17661583424,	15.5142307281,	59.5889129639,	-0.0266306158155,	0.0624266862869,	2.84734416008,	-0.000786785036325,	-0.00328339263797,	0.000288316514343
0.362174987793,	0,	0.0203809067607,	0.00901129096746,	-1.62101101875,	-1.05349779129,	15.2250490189,	59.385093689,	-0.0266306158155,	0.0619191527367,	2.85286641121,	-0.00024853553623,	-0.00320427492261,	-0.000237921485677
0.374403953552,	0,	0.0204437039793,	0.00899257790297,	-1.62074363232,	-1.1000828743,	15.260134697,	59.4904556274,	-0.0282239001244,	0.0675020292401,	2.85079550743,	-0.000242547132075,	-0.00312706269324,	-0.000232188496739
0.385802030563,	0,	0.0204183757305,	0.00898366607726,	-1.62049472332,	-1.13735091686,	15.2882032394,	59.5747451782,	-0.028679125011,	0.0568438135087,	2.85148596764,	-0.00127528328449,	-0.00253242067993,	0.000811987556517
0.398438930511,	0,	0.0204640384763,	0.00895015150309,	-1.6201634407,	-1.02191448212,	15.3098039627,	59.7772789001,	-0.0266306158155,	0.0649643614888,	2.84527349472,	-0.000205972231925,	-0.00350997783244,	-0.000246159499511
0.409801959991,	0,	0.0205192770809,	0.00893434975296,	-1.61962366104,	-0.929565310478,	15.3270845413,	59.9393043518,	-0.0289067365229,	0.0664869621396,	2.84596371651,	-0.000201009213924,	-0.00342540070415,	0.000798353226855
0.422399044037,	0,	0.020486028865,	0.00892444048077,	-1.61941409111,	-1.14584207535,	15.7444314957,	59.9310531616,	-0.0279962886125,	0.0568438135087,	2.85631775856,	-0.00175403710455,	-0.00230428017676,	-0.000259465305135
0.43397808075,	0,	0.0205109100789,	0.0089070815593,	-1.61944305897,	-1.31886351109,	16.0783100128,	59.9244537354,	-0.0277686771005,	0.0634417533875,	2.85286641121,	-0.000673190690577,	-0.00276804715395,	-0.000772503670305
0.445950031281,	0,	0.0205848626792,	0.00888707861304,	-1.61966609955,	-1.45740437508,	16.211145401,	59.9201049805,	-0.0264030043036,	0.0685170963407,	2.85700798035,	0.000381613150239,	-0.00218205712736,	0.00184256373905
0.458960056305,	0,	0.02064499259,	0.00887766573578,	-1.62004685402,	-1.56823706627,	16.3174133301,	59.9166259766,	-0.025947779417,	0.0675020292401,	2.85079550743,	-0.000146873295307,	-0.0010908972472,	0.000759583432227
0.47035908699,	0,	0.0206453632563,	0.00885554682463,	-1.62013065815,	-1.36632537842,	16.4036769867,	59.7786636353,	-0.0266306158155,	0.0619191527367,	2.85493707657,	-0.00170120503753,	-0.00262248143554,	-0.00029730098322
0.4818110466,	0,	0.0206582061946,	0.00886263232678,	-1.62001907825,	-1.20479595661,	16.4726886749,	59.668296814,	-0.0261753927916,	0.0644568279386,	2.85217618942,	-0.00217950344086,	3.71634960175e-05,	-0.00080942758359
0.493901968002,	0,	0.0206568147987,	0.0088714202866,	-1.61951613426,	-0.930445075035,	16.3927783966,	59.7160339355,	-0.027313452214,	0.0624266862869,	2.85562753677,	-0.00212698522955,	-0.000483023002744,	-0.000789923360571
0.505711078644,	0,	0.0206624325365,	0.00888005271554,	-1.6186760664,	-0.710964381695,	16.3288497925,	59.7542228699,	-0.0282239001244,	0.0624266862869,	2.85424685478,	-0.00155644118786,	-0.000990675762296,	0.00182556384243
0.517791986465,	0,	0.02064637281,	0.00888566859066,	-1.61842882633,	-1.11648499966,	16.2771778107,	59.7848777771,	-0.0277686771005,	0.0583664141595,	2.85286641121,	-0.000999646261334,	-0.000966804102063,	-0.000295587815344
0.529803991318,	0,	0.0206288471818,	0.00889632850885,	-1.61856222153,	-1.44090151787,	16.2358398438,	59.8094024658,	-0.0293619614094,	0.0588739514351,	2.85148596764,	-0.00149484816939,	-0.00146279670298,	0.000750115839764
0.54173207283,	0,	0.0206565260887,	0.00887344684452,	-1.61858820915,	-1.2647548914,	16.0679130554,	59.9650039673,	-0.0264030043036,	0.0634417533875,	2.85493707657,	9.90433618426e-05,	-0.00246613100171,	-0.00186441210099
0.553888082504,	0,	0.0206664353609,	0.00887785386294,	-1.61836540699,	-1.12383759022,	15.9335718155,	60.0894851685,	-0.0282239001244,	0.0593814849854,	2.85424685478,	0.000615947879851,	-0.00136812403798,	-0.00130019593053
0.565739870071,	0,	0.0207096375525,	0.00887985248119,	-1.61815476418,	-1.15635466576,	15.8269529343,	60.0539665222,	-0.0295895729214,	0.0624266862869,	2.853556633,	0.00163968559355,	-0.00237374007702,	-0.000749575439841
0.577805042267,	0,	0.0207311958075,	0.00887550227344,	-1.61803400517,	-1.18236839771,	15.7416572571,	60.025554657,	-0.0277686771005,	0.0603965520859,	2.85424685478,	0.0010808845982,	-0.00179725140333,	-0.000212222803384
0.589781045914,	0,	0.0207723230124,	0.00887060817331,	-1.61811542511,	-1.34820818901,	15.9418230057,	60.0009841919,	-0.028451513499,	0.0649643614888,	2.85148596764,	1.62580981851e-05,	-0.00227323547006,	-0.000207108911127
0.601548910141,	0,	0.020812176168,	0.00887345895171,	-1.618283391,	-1.48088002205,	16.1019554138,	59.9813308716,	-0.031182859093,	0.0639492869377,	2.84872484207,	0.000535157509148,	-0.00325703807175,	-0.000202118419111
0.613811016083,	0,	0.0208797827363,	0.00886665750295,	-1.61862516403,	-1.58699226379,	16.2310466766,	59.8304824829,	-0.029817186296,	0.0690246298909,	2.85424685478,	2.97091901302e-06,	-0.00317855551839,	0.000322042498738
0.625259876251,	0,	0.0208692401648,	0.00886124093086,	-1.61908733845,	-1.67188203335,	16.3343200684,	59.7098007202,	-0.0289067365229,	0.0598890185356,	2.85769820213,	-0.00103568192571,	-0.00258267298341,	-0.000724298646674
0.637868881226,	0,	0.0208943467587,	0.00887354183942,	-1.61926472187,	-1.44951403141,	16.1476821899,	59.7501945496,	-0.028679125011,	0.0639492869377,	2.85286641121,	-0.00049143563956,	-0.000962568446994,	-0.000187555095181
0.649343967438,	0,	0.020945802331,	0.00886339787394,	-1.61917185783,	-1.27161967754,	15.9983730316,	59.7825088501,	-0.029817186296,	0.0659794285893,	2.84941506386,	0.000558988191187,	-0.00353582762182,	0.000336254946887
0.661633014679,	0,	0.0209950320423,	0.00885069742799,	-1.6191381216,	-1.27433288097,	16.1473274231,	59.8065261841,	-0.0275410637259,	0.0649643614888,	2.84941506386,	0.00106480903924,	-0.00241204537451,	0.000328152440488
0.673719882965,	0,	0.0209889244288,	0.00883451011032,	-1.61912214756,	-1.27650344372,	16.2664909363,	59.8257369995,	-0.025947779417,	0.0603965520859,	2.85010528564,	-0.000518721528351,	-0.00131534412503,	0.00135882617906
0.685752868652,	0,	0.0209916923195,	0.00884535908699,	-1.61887145042,	-1.13296377659,	16.3619537354,	59.8410797119,	-0.0279962886125,	0.0619191527367,	2.84803462029,	-0.0010255118832,	-0.000764358788729,	0.000287502305582
0.697272062302,	0,	0.0209738351405,	0.00884661730379,	-1.61851990223,	-1.01813197136,	16.4383239746,	59.8533554077,	-0.0266306158155,	0.0598890185356,	2.85079550743,	-0.00152009073645,	-0.000745940953493,	-0.000758006470278
0.709570884705,	0,	0.0210014767945,	0.00886743050069,	-1.6184155941,	-1.21681904793,	16.4991569519,	59.8632278442,	-0.0268582291901,	0.0654718950391,	2.85493707657,	-0.000964172184467,	0.00082990527153,	0.000818130327389
0.721539020538,	0,	0.0209933239967,	0.00886660534889,	-1.61847031116,	-1.37576878071,	16.5478229523,	59.8711242676,	-0.0282239001244,	0.0568438135087,	2.853556633,	0.00113622285426,	-0.00178654491901,	0.00079841632396
0.733722925186,	0,	0.0209716912359,	0.00889256410301,	-1.61851119995,	-1.3579249382,	16.3173675537,	60.0144081116,	-0.028451513499,	0.057351347059,	2.84527349472,	-0.000449027866125,	0.000333666801453,	0.0002598867286
0.745125055313,	0,	0.0209617894143,	0.00889426376671,	-1.61861026287,	-1.3436498642,	16.1330032349,	60.129032135,	-0.025947779417,	0.057351347059,	2.85079550743,	0.000600374303758,	-0.000193664804101,	0.000772914849222
0.757665872574,	0,	0.0209542065859,	0.00891597848386,	-1.61865985394,	-1.33225512505,	15.9845256805,	60.3558578491,	-0.0279962886125,	0.0593814849854,	2.84803462029,	-0.000452674925327,	0.000330293551087,	-0.000803581206128
0.769353866577,	0,	0.0209767408669,	0.00891758408397,	-1.61866366863,	-1.32313930988,	15.8657436371,	60.5373191833,	-0.0295895729214,	0.0629342198372,	2.85010528564,	7.75242224336e-05,	-0.00227411650121,	-0.000784217845649
0.781423091888,	0,	0.0210741963238,	0.00893060583621,	-1.61885488033,	-1.46087551117,	16.0391216278,	60.6806488037,	-0.0293619614094,	0.071054764092,	2.85424685478,	0.00163352768868,	-0.00118073821068,	-0.000246030511335
0.793453931808,	0,	0.0210907384753,	0.00895636249334,	-1.61920189857,	-1.5710644722,	16.1778240204,	60.7953147888,	-0.028451513499,	0.0624266862869,	2.85286641121,	3.62945720553e-05,	0.00040558539331,	-0.00127868307754
0.809866905212,	0,	0.0211115330458,	0.00895800814033,	-1.61947965622,	-1.51401245594,	16.156621933,	60.6176986694,	-0.0277686771005,	0.0639492869377,	2.85286641121,	-0.000483871437609,	-0.00116205960512,	-0.000209290301427
0.817295074463,	0,	0.0211768280715,	0.00898628309369,	-1.61966061592,	-1.46837091446,	16.1396598816,	60.4756088257,	-0.0289067365229,	0.0685170963407,	2.85010528564,	0.000566369853914,	0.00042381323874,	0.000315043376759
0.829222917557,	0,	0.0212151315063,	0.00898773688823,	-1.61983573437,	-1.4320319891,	15.9898509979,	60.6331214905,	-0.0277686771005,	0.0675020292401,	2.84872484207,	-0.00100514944643,	-0.0011442694813,	-0.000211838632822
0.841196060181,	0,	0.0212553236634,	0.00899530015886,	-1.62000238895,	-1.40296077728,	15.8700046539,	60.7591285706,	-0.0268582291901,	0.0669944956899,	2.85079550743,	-0.000461638905108,	-7.81156122684e-05,	-0.000206734053791
0.853237867355,	0,	0.0212825741619,	0.00896535534412,	-1.62037336826,	-1.52470743656,	16.0435142517,	60.7229728699,	-0.0250373315066,	0.0644568279386,	2.853556633,	6.87763094902e-05,	-0.00215339288116,	-0.000721042975783
0.865134000778,	0,	0.0212816372514,	0.008953332901,	-1.62081599236,	-1.62210476398,	16.1823234558,	60.6940460205,	-0.0257201679051,	0.0639492869377,	2.85217618942,	-0.00201004277915,	-0.00106292404234,	0.000854203244671
