0.0745210647583,	0,	-3.00124287605,	0.0492717474699,	-1.61714494228,	-0.530904471874,	-3.40896105766,	-8.28335952759,	-0.157962799072,	-0.448115736246,	-3.17185783386,	-0.00444089621305,	-0.00621057581156,	0.00307974871248
0.07843708992,	0,	-3.00125622749,	0.0493275634944,	-1.6193870306,	-1.39717781544,	-6.13452768326,	-15.1847295761,	-0.157052353024,	-0.455285578966,	-3.17651772499,	-0.00433388724923,	-0.00502234231681,	0.00404411926866
0.0853469371796,	0,	-3.00137710571,	0.0493933707476,	-1.62215220928,	-2.09019637108,	-8.3149805069,	-20.7058258057,	-0.158418029547,	-0.437360942364,	-3.17651772499,	-0.00422945618629,	-0.00490132207051,	0.00186950806528
0.102885961533,	0,	-3.00140762329,	0.0494693107903,	-1.62388885021,	-2.20318746567,	-10.1975269318,	-24.8470726013,	-0.159328475595,	-0.451700657606,	-3.17807102203,	-0.0041275434196,	-0.00582179892808,	0.00286304112524
0.110429048538,	0,	-3.00146913528,	0.0495341792703,	-1.62504911423,	-2.29358029366,	-11.7035646439,	-28.1600704193,	-0.157507583499,	-0.444530814886,	-3.17807102203,	-0.00298950076103,	-0.00568151473999,	0.00383263360709
0.12966799736,	0,	-3.00160241127,	0.0496191717684,	-1.62652039528,	-2.66006946564,	-12.6365003586,	-30.6749343872,	-0.15887324512,	-0.433776021004,	-3.17341113091,	-0.00395604595542,	-0.00658319192007,	0.00270169973373
0.140475034714,	0,	-3.00172543526,	0.0496847294271,	-1.6282542944,	-2.95326066017,	-13.3828487396,	-32.6868247986,	-0.15887324512,	-0.437360942364,	-3.17807102203,	-0.00489930063486,	-0.00538597954437,	0.00159801729023
0.146693944931,	0,	-3.00180792809,	0.0497666597366,	-1.63010859489,	-3.18791389465,	-14.1155080795,	-34.4327659607,	-0.159783691168,	-0.440945863724,	-3.17496442795,	-0.00374266132712,	-0.00629477808252,	0.00259809195995
0.158025026321,	0,	-3.00185728073,	0.049833342433,	-1.63204610348,	-3.37563633919,	-14.7016353607,	-35.8295211792,	-0.160238921642,	-0.444530814886,	-3.17962431908,	-0.0026138946414,	-0.00510451570153,	0.00253548752517
0.171458959579,	0,	-3.00177073479,	0.0498648397624,	-1.63417506218,	-3.5256626606,	-15.0329523087,	-37.0852508545,	-0.159783691168,	-0.466040343046,	-3.17651772499,	-0.00255090743303,	-0.002904352732,	0.00351297296584
0.181400060654,	0,	-3.00189328194,	0.0499091148376,	-1.63624799252,	-3.64568376541,	-15.2980060577,	-38.0898361206,	-0.158418029547,	-0.433776021004,	-3.17341113091,	-0.003528021276,	-0.00387294939719,	0.0023897420615
0.193909883499,	0,	-3.00196003914,	0.0499469935894,	-1.63780415058,	-3.44727420807,	-15.5087795258,	-39.0309371948,	-0.158418029547,	-0.440945863724,	-3.17807102203,	-0.00240442529321,	-0.00377962528728,	0.00233215838671
0.21036195755,	0,	-3.00201225281,	0.0499983206391,	-1.63889956474,	-3.28854656219,	-15.677397728,	-39.7838172913,	-0.159328475595,	-0.444530814886,	-3.17651772499,	-0.00338507071137,	-0.00472713075578,	0.00123738031834
0.21755695343,	0,	-3.00199389458,	0.0500341169536,	-1.6402784586,	-3.45611667633,	-15.9501447678,	-40.2477416992,	-0.157507583499,	-0.455285578966,	-3.17341113091,	-0.003303501755,	-0.00461322441697,	0.00120756402612
0.230252981186,	0,	-3.00204467773,	0.0500764846802,	-1.64173829556,	-3.59017276764,	-16.1683425903,	-40.6188812256,	-0.157962799072,	-0.440945863724,	-3.16564464569,	-0.00218531861901,	-0.00450206222013,	0.0011784657836
0.241551876068,	0,	-3.00201129913,	0.0500894784927,	-1.643055439,	-3.55036902428,	-16.4803504944,	-40.7774925232,	-0.158418029547,	-0.458870500326,	-3.17030453682,	-0.00420982390642,	-0.00231641647406,	0.00115006882697
