0.064416885376,	0,	-0.111070752144,	-0.0133193712682,	-0.804849982262,	4.97235059738,	3.33170485497,	14.9523878098,	0.0372648462653,	-0.310096085072,	2.78038859367,	0.131096407771,	-0.02846233733,	0.0876457840204
0.076534986496,	0,	-0.11066557467,	-0.0136349275708,	-0.805923879147,	8.95010662079,	5.86280155182,	26.9152297974,	0.102968648076,	-0.424813717604,	2.78245925903,	0.105088666081,	0.00390022620559,	0.0528185293078
0.0881769657135,	0,	-0.110585920513,	-0.0141780935228,	-0.807162880898,	12.132311821,	7.88767910004,	36.4855041504,	0.117678456008,	-0.412266463041,	2.77693724632,	0.071398973465,	-0.00502169504762,	0.0380442403257
0.100394010544,	0,	-0.1106434986,	-0.0153287826106,	-0.808232545853,	14.6781749725,	9.6408624649,	44.2759208679,	0.129446297884,	-0.383587062359,	2.78729128838,	0.0421561151743,	-0.0500789694488,	0.0397239662707
0.111904859543,	0,	-0.111594833434,	-0.0167088583112,	-0.809583127499,	16.7148666382,	11.0434093475,	50.5082511902,	0.0951234176755,	-0.467832803726,	2.78867173195,	0.0156950727105,	-0.0956083983183,	0.0413632132113
0.124620914459,	0,	-0.112090416253,	-0.0178409405053,	-0.809108734131,	18.3442440033,	12.1664323807,	55.3589897156,	0.0294196140021,	-0.353115200996,	2.81076025963,	-0.0184370093048,	-0.111999042332,	0.0414050929248
0.136258840561,	0,	-0.113099709153,	-0.01902606152,	-0.8093714118,	19.6477451324,	13.0648508072,	59.2395782471,	0.0637424960732,	-0.403304159641,	2.81559205055,	-0.0330521687865,	-0.100472331047,	0.0528703518212
0.148357868195,	0,	-0.114075057209,	-0.0195550080389,	-0.808752596378,	20.8356266022,	13.5171546936,	62.0756340027,	0.0127484994009,	-0.390756905079,	2.84182214737,	-0.041602961719,	-0.0762411057949,	0.0541928187013
0.160312891006,	0,	-0.115137852728,	-0.0198826808482,	-0.808573007584,	21.7859306335,	13.8789978027,	64.3444824219,	0.0617811903358,	-0.387171983719,	2.85148596764,	-0.0535827428102,	-0.030783565715,	0.0497712269425
0.173275947571,	0,	-0.116180419922,	-0.0202582906932,	-0.80878663063,	22.8368244171,	14.3020181656,	66.2937011719,	0.10002668947,	-0.380002140999,	2.84665393829,	-0.0574845001101,	-0.0108280414715,	0.0329932011664
0.184198856354,	0,	-0.116708174348,	-0.020338812843,	-0.808138549328,	23.6775398254,	14.6404342651,	67.8530731201,	0.0558972656727,	-0.322643309832,	2.85010528564,	-0.0503871366382,	-0.00900925323367,	0.00623365677893
0.196207046509,	0,	-0.116837196052,	-0.0205191541463,	-0.807867109776,	23.9142837524,	14.9107704163,	69.1006546021,	0.0833555757999,	-0.301133781672,	2.84734416008,	-0.0304785259068,	0.000555068254471,	-0.0100145591423
0.207788944244,	0,	-0.116968087852,	-0.0203850883991,	-0.807901144028,	24.103679657,	15.1270399094,	70.0987167358,	0.0431487672031,	-0.335190564394,	2.84596371651,	-0.0110496431589,	0.00625388883054,	-0.0352184809744
0.220383882523,	0,	-0.116955116391,	-0.0199401825666,	-0.807739317417,	24.6912727356,	15.568985939,	70.8952255249,	0.0176517684013,	-0.340567946434,	2.853556633,	0.00375674851239,	0.018046874553,	-0.0369662940502
0.232147932053,	0,	-0.116897687316,	-0.0196686200798,	-0.807853937149,	25.1613464355,	15.922542572,	71.5324325562,	0.060800537467,	-0.362077504396,	2.86114954948,	0.0197642333806,	0.0259206593037,	-0.00699527142569
0.244145870209,	0,	-0.117136992514,	-0.0199248194695,	-0.808959424496,	24.955904007,	15.8010721207,	72.1802215576,	0.126504346728,	-0.406889081001,	2.84251236916,	0.0239615980536,	0.0169874168932,	0.0118677485734
0.256052017212,	0,	-0.117225989699,	-0.0206157900393,	-0.810152888298,	24.7915496826,	15.7038955688,	72.6984558105,	0.151020690799,	-0.360285043716,	2.82525587082,	0.0104019474238,	-0.00263566803187,	-0.0034776465036
0.268322944641,	0,	-0.117261238396,	-0.0214584935457,	-0.811070144176,	25.0960445404,	15.7618045807,	72.9769058228,	0.134349569678,	-0.336983025074,	2.83768057823,	-0.00127309560776,	-0.0233437791467,	-0.0303969569504
0.279618024826,	0,	-0.117309883237,	-0.0219553094357,	-0.811462104321,	25.3396396637,	15.808131218,	73.1996688843,	0.0764909982681,	-0.335190564394,	2.84113192558,	-0.00487745180726,	-0.0274548940361,	-0.0504361242056
0.292320966721,	0,	-0.116987660527,	-0.0219625048339,	-0.810985386372,	25.3891887665,	15.8430891037,	73.6481552124,	0.0362841896713,	-0.283209145069,	2.84734416008,	-0.00424063205719,	-0.010695323348,	-0.055971570313
0.303660869598,	0,	-0.116459570825,	-0.0217436589301,	-0.810330688953,	25.4288291931,	15.871055603,	74.006942749,	0.0451100766659,	-0.268869429827,	2.84182214737,	0.0057280715555,	0.0118918893859,	-0.0411213040352
0.316112995148,	0,	-0.116195581853,	-0.0216356217861,	-0.810359835625,	25.3152656555,	15.8932962418,	74.2939987183,	0.0725683793426,	-0.319058388472,	2.83491945267,	0.0144179835916,	0.0178368240595,	-0.020397387445
0.328757047653,	0,	-0.116071805358,	-0.0217062458396,	-0.810700178146,	25.2244148254,	15.9110889435,	74.5236434937,	0.0961040705442,	-0.338775485754,	2.82870721817,	0.0156284347177,	0.0148105695844,	-0.00225000618957
0.340270042419,	0,	-0.115742720664,	-0.0220386069268,	-0.810775220394,	25.1518096924,	15.9282808304,	74.3019790649,	0.10787191987,	-0.293963909149,	2.79833555222,	0.00850106962025,	0.000432841479778,	-0.00375366071239
0.351963996887,	0,	-0.115317128599,	-0.0223999861628,	-0.810350120068,	25.0937252045,	15.9420337677,	74.1246490479,	0.0882588401437,	-0.256322205067,	2.78798151016,	-0.00520533137023,	-0.0135984327644,	-0.0140490224585
