0.0638780593872,	0,	0.0193657688797,	-0.0932687744498,	-1.44751787186,	2.07019710541,	6.69658374786,	13.4432172775,	0.264776527882,	0.0548136755824,	2.83008766174,	-0.0928635746241,	-0.0354772508144,	-0.0464034080505
0.0754020214081,	0,	0.0182978864759,	-0.0937944278121,	-1.44809377193,	3.72635483742,	12.0538511276,	24.1977901459,	0.278505682945,	0.0477082021534,	2.83422923088,	-0.0890680253506,	-0.0372188314795,	-0.0307451188564
0.0877511501312,	0,	0.0174424182624,	-0.0945595875382,	-1.44945180416,	4.76080131531,	16.4716949463,	33.0708236694,	0.314789861441,	0.0578588806093,	2.83077788353,	-0.0770552828908,	-0.0363219901919,	-0.0180605873466
0.0993590354919,	0,	0.0166943985969,	-0.0950967743993,	-1.45047843456,	5.58835840225,	20.0059700012,	40.1692504883,	0.283408939838,	0.0324821807444,	2.82939743996,	-0.054426908493,	-0.037004634738,	-0.0134710688144
0.111827135086,	0,	0.0161097478122,	-0.0956216901541,	-1.45184504986,	5.95972776413,	22.6988601685,	45.8489761353,	0.294196158648,	0.0223314985633,	2.85217618942,	-0.0344209596515,	-0.0319586321712,	-0.002760656178
0.124711990356,	0,	0.0156102767214,	-0.0961267575622,	-1.45328044891,	6.25682353973,	24.8531723022,	50.3927536011,	0.299099415541,	0.0167486239225,	2.86667180061,	-0.0232057236135,	-0.0291113816202,	0.0128845833242
0.13597202301,	0,	0.0153214195743,	-0.096722021699,	-1.45483744144,	6.78544902802,	26.9806728363,	53.8898048401,	0.315770536661,	0.0299445092678,	2.86391067505,	-0.0132993217558,	-0.0273713208735,	0.0156898535788
0.14736700058,	0,	0.0150970313698,	-0.0970248878002,	-1.4559481144,	7.20834922791,	28.6826725006,	56.6874465942,	0.287331581116,	0.0126883508638,	2.84665393829,	0.00104198977351,	-0.0194417033345,	0.0153117850423
0.159497976303,	0,	0.0152075700462,	-0.0972890853882,	-1.45693480968,	7.69174909592,	29.7778434753,	58.6571426392,	0.295176804066,	0.0248691681772,	2.85424685478,	0.0223077945411,	-0.0122224502265,	0.0190971512347
0.172383069992,	0,	0.0155208939686,	-0.0975990965962,	-1.45792388916,	8.07846927643,	30.6539802551,	60.2328987122,	0.302041381598,	0.0319746434689,	2.84596371651,	0.0352718122303,	-0.0119279325008,	0.0165598168969
0.183927059174,	0,	0.0159935615957,	-0.0979716479778,	-1.45911920071,	8.24279117584,	31.6223049164,	61.6267929077,	0.313809216022,	0.0299445092678,	2.8404417038,	0.0505198948085,	-0.0106019321829,	0.0140836220235
0.196309089661,	0,	0.0165047906339,	-0.0980802997947,	-1.45991206169,	8.37424850464,	32.3969650269,	62.7419090271,	0.287331581116,	0.0157335549593,	2.83284878731,	0.0628041028976,	-0.00411497801542,	0.0173792913556
0.207714080811,	0,	0.017191298306,	-0.0982819497585,	-1.46086406708,	8.76996707916,	33.0169563293,	63.6339492798,	0.316751182079,	0.0324821807444,	2.83491945267,	0.0695993974805,	0.00533140823245,	0.0226727109402
0.220499992371,	0,	0.0179195515811,	-0.098439514637,	-1.46169066429,	9.08654212952,	33.5129508972,	64.3475799561,	0.318712502718,	0.0431403927505,	2.83768057823,	0.0679223015904,	0.00987655483186,	0.0226456709206
0.231729984283,	0,	0.0186262968928,	-0.0985260233283,	-1.46256279945,	9.19435119629,	33.7733764648,	65.1896972656,	0.324596405029,	0.0532910749316,	2.83422923088,	0.0616120100021,	0.0195050872862,	0.0246964432299
0.243517160416,	0,	0.0192254930735,	-0.0984605848789,	-1.46328294277,	9.28059864044,	33.981716156,	65.8633880615,	0.315770536661,	0.0492308028042,	2.83630013466,	0.0559730567038,	0.0268244426697,	0.0251399297267
0.25573015213,	0,	0.0197568461299,	-0.098416864872,	-1.46413230896,	9.20407295227,	33.8797187805,	66.4042358398,	0.313809216022,	0.055321212858,	2.83284878731,	0.0468349531293,	0.0241009108722,	0.017783369869
0.267436981201,	0,	0.0201367624104,	-0.0983004868031,	-1.4648938179,	9.14285182953,	33.798122406,	66.8369140625,	0.301060706377,	0.0517684742808,	2.83560967445,	0.0363591685891,	0.0224815849215,	0.0132005307823
