0.0597848892212,	0,	-1.83114981651,	-0.0680933818221,	2.57124137878,	-3.18595099449,	-23.3672237396,	-18.8053226471,	0.91396933794,	1.26578986645,	-2.69576835632,	-0.0524122752249,	-0.0663663893938,	0.395969599485
0.0722000598907,	0,	-1.8515765667,	-0.0948267132044,	2.59233593941,	-3.67191505432,	-12.6706733704,	-20.1072788239,	0.90612411499,	1.28456866741,	-2.66936230659,	-0.00505425827578,	-0.0589168071747,	0.322538077831
0.0839910507202,	0,	-1.8753361702,	-0.119118995965,	2.60933923721,	-4.06068611145,	-4.11343288422,	-21.1488437653,	0.975750565529,	1.26578986645,	-2.55830049515,	-0.00824593938887,	-0.0237945131958,	0.167673140764
0.0954759120941,	0,	-1.9036052227,	-0.138557419181,	2.62247085571,	-4.37170314789,	2.73235940933,	-21.9820957184,	0.907104790211,	1.26985013485,	-2.60489988327,	-0.0704946145415,	-0.00304175727069,	0.0793328881264
0.108520030975,	0,	-1.93535339832,	-0.150800660253,	2.63009023666,	-4.62041854858,	8.34227466583,	-22.5145015717,	0.861014068127,	1.23838305473,	-2.62664628029,	-0.129011452198,	0.00281114317477,	0.0851758643985
0.119479894638,	0,	-1.96844780445,	-0.156822830439,	2.63285303116,	-4.81939077377,	12.830206871,	-22.9404258728,	0.848265528679,	1.22366464138,	-2.6980984211,	-0.150277853012,	-0.0168749894947,	0.0856976509094
0.13224697113,	0,	-2.00155377388,	-0.159682512283,	2.63266038895,	-5.12384462357,	16.4204216003,	-23.2811412811,	0.929659843445,	1.22315704823,	-2.69266176224,	-0.155580222607,	-0.0605009272695,	0.103244923055
0.14359498024,	0,	-2.03448200226,	-0.159469351172,	2.63112306595,	-5.36740779877,	19.2925930023,	-23.5537128448,	0.902201533318,	1.22670984268,	-2.71363162994,	-0.158240795135,	-0.137125134468,	0.135703802109
0.156584024429,	0,	-2.06701803207,	-0.157375380397,	2.62907195091,	-5.70783281326,	21.3196907043,	-23.499628067,	0.894356250763,	1.23787558079,	-2.7936270237,	-0.16622248292,	-0.218006238341,	0.125061541796
0.167336940765,	0,	-2.09936881065,	-0.154677733779,	2.62708115578,	-5.98017263412,	22.9413700104,	-23.4563598633,	0.859052717686,	1.28203105927,	-2.82624650002,	-0.174736276269,	-0.260043144226,	0.0654649361968
0.179739952087,	0,	-2.13094639778,	-0.151070162654,	2.62417078018,	-5.76206684113,	24.3743629456,	-23.5578804016,	0.761968016624,	1.270357728,	-2.84566283226,	-0.16622248292,	-0.241951316595,	-0.0079665966332
0.191515922546,	0,	-2.16134572029,	-0.147462680936,	2.61987423897,	-5.58758211136,	25.5207576752,	-23.6390972137,	0.698225498199,	1.23483037949,	-2.80527687073,	-0.136424168944,	-0.162134423852,	-0.0617099627852
0.203764915466,	0,	-2.19086933136,	-0.14391759038,	2.61425924301,	-5.59332132339,	26.4357700348,	-23.4337902069,	0.644289553165,	1.23229265213,	-2.68256545067,	-0.101824589074,	-0.0684743598104,	-0.0388244464993
0.215813875198,	0,	-2.2196559906,	-0.140579864383,	2.60731887817,	-5.59791278839,	27.1677799225,	-23.2695446014,	0.687438309193,	1.22518718243,	-2.58781337738,	-0.0837226733565,	-0.00515235029161,	0.0633335337043
0.227710962296,	0,	-2.24762296677,	-0.137971878052,	2.59925317764,	-5.60158586502,	27.7533874512,	-23.1381492615,	0.864936649799,	1.21452903748,	-2.5458741188,	-0.0720161944628,	0.00921468902379,	0.211792930961
