0.0603640079498,	0,	-2.51061677933,	-0.229326233268,	-2.98801159859,	-18.2172851562,	-18.5162525177,	-28.7149810791,	-0.463190644979,	-0.345945328474,	-2.02240872383,	1.09473526478,	0.945057034492,	1.30359375477
0.0719430446625,	0,	-2.50527715683,	-0.222592845559,	-2.99323749542,	-20.3549537659,	-18.5995788574,	-27.4256839752,	-0.461824953556,	-0.460662961006,	-2.04493188858,	1.00853312016,	0.886524617672,	1.29880475998
0.0843479633331,	0,	-2.50205898285,	-0.215695649385,	-2.9971818924,	-21.9198379517,	-18.667093277,	-26.2591457367,	-0.468880921602,	-0.403304159641,	-2.04803848267,	0.914349198341,	0.799258172512,	1.22005212307
0.0960788726807,	0,	-2.50164175034,	-0.208493828773,	-2.99944758415,	-23.1717453003,	-18.7211036682,	-25.3259143829,	-0.482310056686,	-0.276039272547,	-2.13502383232,	0.822825849056,	0.682725548744,	1.2040886879
0.108042955399,	0,	-2.50359964371,	-0.201009377837,	-3.00052070618,	-24.4637260437,	-18.6312942505,	-24.4450836182,	-0.487089902163,	-0.152359351516,	-2.23831892014,	0.743541061878,	0.563532352448,	1.17801523209
0.120101928711,	0,	-2.50574922562,	-0.192709878087,	-3.00076150894,	-25.4973106384,	-18.5594482422,	-23.7404193878,	-0.522597372532,	-0.245567411184,	-2.29190802574,	0.687669277191,	0.452852904797,	1.06201469898
0.13222694397,	0,	-2.51009750366,	-0.184994891286,	-2.99838447571,	-26.3243999481,	-18.7695198059,	-23.3099498749,	-0.521459341049,	-0.0519814230502,	-2.3260807991,	0.677559137344,	0.338448733091,	0.965170145035
0.143826961517,	0,	-2.51431012154,	-0.176420912147,	-2.99557781219,	-26.9860706329,	-18.9375762939,	-22.9655742645,	-0.539895892143,	-0.0466040372849,	-2.42626929283,	0.696715176105,	0.233090430498,	0.96091324091
0.156167030334,	0,	-2.51732540131,	-0.167147055268,	-2.99281859398,	-27.9512367249,	-19.0724182129,	-22.6899986267,	-0.561519086361,	-0.168491512537,	-2.48762512207,	0.717999696732,	0.165512144566,	0.899188160896
0.16799902916,	0,	-2.5191848278,	-0.157573059201,	-2.99086976051,	-28.7233695984,	-19.1802921295,	-22.469537735,	-0.556966841221,	-0.286794066429,	-2.45811223984,	0.724385023117,	0.154337793589,	0.874710977077
0.180187940598,	0,	-2.51942539215,	-0.147634536028,	-2.99091148376,	-28.9049739838,	-18.996673584,	-22.4302349091,	-0.550138473511,	-0.466040343046,	-2.35404038429,	0.706825315952,	0.193714112043,	0.892270684242
0.192406892776,	0,	-2.51775598526,	-0.137936234474,	-2.99364376068,	-29.0502586365,	-18.849779129,	-22.3987922668,	-0.535343647003,	-0.67934346199,	-2.2973446846,	0.68394446373,	0.271402537823,	0.899188160896
0.203980922699,	0,	-2.51538443565,	-0.129036813974,	-2.99819254875,	-29.166809082,	-19.0037555695,	-21.9663944244,	-0.525556325912,	-0.788683652878,	-2.33928394318,	0.664788424969,	0.367714911699,	0.936436057091
0.215732097626,	0,	-2.51239347458,	-0.120744936168,	-3.00465941429,	-29.2600498199,	-19.1269378662,	-21.6204776764,	-0.543310105801,	-0.951797783375,	-2.45345211029,	0.629136860371,	0.459770381451,	0.979537189007
0.228084087372,	0,	-2.51240587234,	-0.113553397357,	-3.00946092606,	-29.4797687531,	-19.0903625488,	-21.4797763824,	-0.54649668932,	-0.668588638306,	-2.54509735107,	0.595613777637,	0.509256839752,	1.01465666294
0.239932060242,	0,	-2.5167222023,	-0.107346601784,	-3.01160979271,	-29.655544281,	-19.0611019135,	-21.3672161102,	-0.550366044044,	-0.204340770841,	-2.50393486023,	0.557833790779,	0.493293464184,	1.05243659019
