0.0671260356903,	0,	3.12148809433,	0.0150014525279,	2.52442932129,	-3.30538487434,	2.40576338768,	-6.38875865936,	-0.0484813787043,	0.0649643614888,	-3.23088359833,	-0.00834942515939,	-0.0112514421344,	-0.00162722507957
0.0790050029755,	0,	3.12137985229,	0.0151364533231,	2.52447509766,	-5.94969272614,	4.33037424088,	-11.4997653961,	-0.0471157059073,	0.0669944956899,	-3.2262237072,	-0.00814823433757,	-0.0120189022273,	-0.00210730545223
0.0910701751709,	0,	3.12130379677,	0.0152853131294,	2.52476358414,	-7.92008447647,	5.60264635086,	-15.7218580246,	-0.0484813787043,	0.0624266862869,	-3.22855353355,	-0.00795189104974,	-0.0127678718418,	-0.00205652695149
0.102872133255,	3,	3.12120890617,	0.0154285347089,	2.52519869804,	-9.49639797211,	6.62046384811,	-19.0995330811,	-0.0487089902163,	0.0659794285893,	-3.2262237072,	-0.0077602788806,	-0.0124602131546,	7.019014447e-05
0.115457057953,	3,	3.12111520767,	0.0155438836664,	2.52606725693,	-10.9028491974,	7.30031871796,	-21.8007164001,	-0.0471157059073,	0.0675020292401,	-3.22234034538,	-0.00705399457365,	-0.0111213847995,	-0.00200866349041
0.126954078674,	3,	3.12105059624,	0.0156682357192,	2.52712106705,	-12.0280103683,	7.84420251846,	-23.9616622925,	-0.0493918284774,	0.0634417533875,	-3.22544693947,	-0.00688401889056,	-0.0108534004539,	-0.00196026195772
0.139226198196,	3,	3.12098956108,	0.0157860741019,	2.52790260315,	-12.7826404572,	8.54699039459,	-25.557182312,	-0.0491642132401,	0.0614116191864,	-3.22311711311,	-0.00775671983138,	-0.0105918720365,	-0.00243231724016
0.151629209518,	3,	3.12090396881,	0.0158992223442,	2.52852988243,	-13.3863449097,	9.10922145844,	-26.8335990906,	-0.0484813787043,	0.0659794285893,	-3.22777700424,	-0.00756981084123,	-0.0108559373766,	-0.00133512611501
0.163233995438,	3,	3.12083721161,	0.0159780196846,	2.52940440178,	-14.0148067474,	9.29132461548,	-27.9879684448,	-0.0466604828835,	0.0654718950391,	-3.22156357765,	-0.00634882505983,	-0.00903647951782,	-0.00130295439158
0.174780130386,	3,	3.12071084976,	0.0160681605339,	2.53053188324,	-14.5175762177,	9.43700695038,	-28.9114646912,	-0.0484813787043,	0.0756225734949,	-3.22467041016,	-0.00619584135711,	-0.00933802127838,	-0.00127155787777
0.187566995621,	3,	3.12066149712,	0.0161658711731,	2.53137946129,	-15.0647468567,	9.95425128937,	-29.3827762604,	-0.0471157059073,	0.0639492869377,	-3.22389364243,	-0.00604654382914,	-0.0106708817184,	-0.00176020851359
0.198585033417,	3,	3.12064623833,	0.0162494257092,	2.53204202652,	-15.5024833679,	10.3680467606,	-29.7598247528,	-0.0475709289312,	0.0588739514351,	-3.22544693947,	-0.00590084400028,	-0.00937516987324,	-0.00171779387165
0.21092915535,	3,	3.12061405182,	0.0163451805711,	2.53255486488,	-15.5622444153,	10.5650806427,	-30.0605831146,	-0.0503022745252,	0.0609040856361,	-3.22700023651,	-0.00627794489264,	-0.00914926081896,	-0.00219569168985
0.222838163376,	3,	3.1205368042,	0.0164125785232,	2.53303027153,	-15.6100530624,	10.7227077484,	-30.30119133,	-0.0475709289312,	0.0705472305417,	-3.22467041016,	-0.00508808810264,	-0.00840950384736,	-0.00110420235433
0.235048055649,	3,	3.12051200867,	0.0164683572948,	2.53365135193,	-15.7937726974,	10.582113266,	-30.7620429993,	-0.0471157059073,	0.0614116191864,	-3.2192337513,	-0.00548477470875,	-0.00768757611513,	-3.90140048694e-05
0.246386051178,	3,	3.12046194077,	0.0165302678943,	2.53451299667,	-15.9407491684,	10.4696378708,	-31.1307239532,	-0.0475709289312,	0.0649643614888,	-3.21845698357,	-0.00587190128863,	-0.0080216191709,	-0.00263452669606
0.259248018265,	3,	3.12038445473,	0.0165943335742,	2.53528547287,	-16.0581073761,	10.6472072601,	-31.2924060822,	-0.0477985404432,	0.0690246298909,	-3.23088359833,	-0.00624970020726,	-0.00834761932492,	-0.00153246300761
0.270557165146,	3,	3.12034463882,	0.0166662763804,	2.53590416908,	-16.1519947052,	10.7892627716,	-31.4217510223,	-0.0496194399893,	0.0634417533875,	-3.23243689537,	-0.00609910534695,	-0.00814647227526,	-0.000976245617494
0.282858133316,	3,	3.1203725338,	0.0167300291359,	2.53629755974,	-16.0818271637,	10.9030389786,	-31.5252532959,	-0.0477985404432,	0.0548136755824,	-3.22700023651,	-0.00491355825216,	-0.00846946239471,	-0.00043343109428
0.294373989105,	3,	3.12035369873,	0.0167873464525,	2.53665041924,	-16.0256938934,	10.9940595627,	-31.6080551147,	-0.0473433174193,	0.0624266862869,	-3.22389364243,	-0.00479515921324,	-0.00826537981629,	-0.00146156805567
0.306807994843,	3,	3.12030553818,	0.0168286450207,	2.53702998161,	-16.2712154388,	11.200879097,	-31.6751766205,	-0.0473433174193,	0.0685170963407,	-3.22700023651,	-0.00416032224894,	-0.00702763348818,	-0.00298422132619
0.318716049194,	3,	3.12028050423,	0.0168919134885,	2.53731536865,	-16.467634201,	11.3663339615,	-31.7288742065,	-0.0482537671924,	0.0639492869377,	-3.21845698357,	-0.00457936432213,	-0.00841616466641,	-0.0018737311475
0.330690145493,	3,	3.12028336525,	0.0169518683106,	2.53755474091,	-16.4796161652,	11.364563942,	-31.7709255219,	-0.0484813787043,	0.0598890185356,	-3.22777700424,	-0.00446901842952,	-0.00821336731315,	-0.000789999961853
0.342423200607,	3,	3.12024378777,	0.0169991701841,	2.5378715992,	-16.489200592,	11.3631477356,	-31.804567337,	-0.0480261556804,	0.0669944956899,	-3.2301068306,	-0.00436133146286,	-0.00749616324902,	-0.00180954486132
0.354744195938,	3,	3.12022519112,	0.0170647446066,	2.53836321831,	-16.4971160889,	11.0934801102,	-31.829618454,	-0.0493918284774,	0.0619191527367,	-3.2262237072,	-0.00529481982812,	-0.0083541162312,	-0.00124665093608
0.366311073303,	3,	3.12019920349,	0.01709930785,	2.53907132149,	-16.5034484863,	10.8777456284,	-31.8496589661,	-0.0480261556804,	0.0654718950391,	-3.22855353355,	-0.00412865355611,	-0.00659494102001,	-0.000697320559993
0.379157066345,	3,	3.12022233009,	0.0171378813684,	2.53962874413,	-16.5082168579,	10.9756641388,	-32.1378097534,	-0.0480261556804,	0.0578588806093,	-3.23243689537,	-0.00402916781604,	-0.0069553181529,	-0.00171909877099
0.390264987946,	3,	3.12025094032,	0.017166255042,	2.54007983208,	-16.5120315552,	11.0539989471,	-32.3683280945,	-0.0487089902163,	0.0568438135087,	-3.22078704834,	-0.00393207930028,	-0.00574913993478,	-0.000119802978588
0.40261220932,	3,	3.12023711205,	0.0171961281449,	2.54066896439,	-16.5153331757,	10.9774713516,	-31.8761768341,	-0.0493918284774,	0.0639492869377,	-3.22777700424,	-0.00383733026683,	-0.00561060756445,	-0.00219407840632
0.414334058762,	3,	3.12021517754,	0.017224997282,	2.54131865501,	-16.5179748535,	10.9162492752,	-31.4824562073,	-0.0496194399893,	0.0664869621396,	-3.22777700424,	-0.00322557333857,	-0.00547541305423,	-0.0021412090864
0.426622152328,	3,	3.1202185154,	0.0172442253679,	2.54162931442,	-16.3744373322,	11.1408662796,	-31.8450031281,	-0.0473433174193,	0.0614116191864,	-3.22001028061,	-0.00366713944823,	-0.00586276501417,	-0.000531741941813
0.438405036926,	3,	3.12016963959,	0.0172594953328,	2.54178619385,	-16.2596073151,	11.3205595016,	-32.1350402832,	-0.0471157059073,	0.0690246298909,	-3.22156357765,	-0.00409806519747,	-0.00572149455547,	-0.00103821943048
0.45085310936,	3,	3.12017846107,	0.017277514562,	2.54185438156,	-16.4583473206,	11.4620790482,	-32.0967636108,	-0.0477985404432,	0.0619191527367,	-3.22389364243,	-0.00296073593199,	-0.00558362901211,	2.53790058196e-05
0.462352991104,	3,	3.12014436722,	0.0172868762165,	2.54196071625,	-16.6173381805,	11.5752944946,	-32.0661430359,	-0.0477985404432,	0.0669944956899,	-3.22078704834,	-0.00392797403038,	-0.00492979213595,	2.4767476134e-05
0.474611997604,	3,	3.12011027336,	0.0172931309789,	2.54234647751,	-16.5996761322,	11.2612266541,	-31.7686233521,	-0.0484813787043,	0.0675020292401,	-3.22389364243,	-0.00383332371712,	-0.00429171323776,	-0.002052991651
0.487642049789,	3,	3.1201376915,	0.0173086319119,	2.54284858704,	-16.5855464935,	11.0099716187,	-31.5306072235,	-0.0491642132401,	0.0588739514351,	-3.22700023651,	-0.00322166457772,	-0.00470758602023,	-0.00148423132487
0.498962163925,	3,	3.12011504173,	0.0173174291849,	2.54365682602,	-16.7194690704,	10.8108062744,	-31.6104240417,	-0.0473433174193,	0.0659794285893,	-3.22001028061,	-0.00366332381964,	-0.00511344149709,	-0.000929176225327
0.510301113129,	3,	3.1200978756,	0.0173443071544,	2.54463195801,	-16.8266067505,	10.651473999,	-31.6742782593,	-0.0496194399893,	0.0654718950391,	-3.22777700424,	-0.00357505120337,	-0.00550951808691,	-0.000906786415726
0.522897005081,	3,	3.12005901337,	0.0173753574491,	2.54557681084,	-16.9121208191,	10.7905721664,	-31.4569683075,	-0.0487089902163,	0.0720698386431,	-3.22234034538,	-0.00193103309721,	-0.00641534104943,	-0.00140422675759
0.534188985825,	3,	3.12008857727,	0.0173851884902,	2.54633975029,	-16.9805316925,	10.9018507004,	-31.283121109,	-0.0475709289312,	0.0603965520859,	-3.23088359833,	-0.00240379292518,	-0.00522217154503,	-0.000851099379361
0.546842098236,	3,	3.12010288239,	0.0173860620707,	2.54720044136,	-16.8902053833,	10.7234563828,	-31.2773323059,	-0.0473433174193,	0.0609040856361,	-3.22855353355,	-0.00338445138186,	-0.00457704439759,	-0.000830590957776
0.558565139771,	3,	3.12009310722,	0.0173947289586,	2.54814791679,	-16.8179454803,	10.5807409286,	-31.2727012634,	-0.0489366017282,	0.0639492869377,	-3.23321342468,	-0.00382218929008,	-0.00446675345302,	-0.000810576719232
0.570506095886,	3,	3.12008047104,	0.0174041800201,	2.54899740219,	-16.905166626,	10.7349710464,	-31.2708339691,	-0.0491642132401,	0.0644568279386,	-3.22389364243,	-0.00373008800671,	-0.00435912236571,	-0.0013103352394
0.58234000206,	3,	3.12008500099,	0.0174120664597,	2.54976725578,	-16.974943161,	10.8583555222,	-31.2693405151,	-0.0482537671924,	0.0649643614888,	-3.22933030128,	-0.00208233483136,	-0.0047733746469,	-0.00127876095939
0.594485044479,	3,	3.12009358406,	0.0174030773342,	2.55068969727,	-17.0309619904,	10.6904993057,	-31.5365352631,	-0.0457500331104,	0.0634417533875,	-3.22855353355,	-0.00255144946277,	-0.00465835258365,	-0.000209366320632
0.606276035309,	3,	3.12007784843,	0.0174015592784,	2.5517771244,	-17.0757770538,	10.5562143326,	-31.7502918243,	-0.0462052561343,	0.0675020292401,	-3.22777700424,	-0.00248996913433,	-0.00506539270282,	-0.00072361191269
0.618353128433,	3,	3.12005615234,	0.0174158569425,	2.5527536869,	-16.9662532806,	10.5822000504,	-31.7871284485,	-0.0489366017282,	0.0675020292401,	-3.22544693947,	-0.00294926017523,	-0.00494333356619,	-0.00122546602506
0.630180120468,	3,	3.12007021904,	0.0174267087132,	2.55360221863,	-16.8786354065,	10.6029891968,	-31.8165988922,	-0.0487089902163,	0.0639492869377,	-3.23088359833,	-0.00183961261064,	-0.0048242174089,	-0.000157355621923
0.642683982849,	3,	3.12012505531,	0.0174036733806,	2.55461025238,	-17.2443695068,	10.6192235947,	-31.8400974274,	-0.0462052561343,	0.0603965520859,	-3.22311711311,	-0.000237413682044,	-0.0031500980258,	-0.00119214504957
0.653901100159,	3,	3.12011289597,	0.0173988100141,	2.55577421188,	-17.5369567871,	10.6322107315,	-31.8588962555,	-0.0473433174193,	0.0659794285893,	-3.22078704834,	-0.00282814539969,	-0.00411277264357,	-0.000644128129352
0.66673207283,	3,	3.12008666992,	0.0174169521779,	2.55672717094,	-17.1899204254,	10.6431303024,	-31.8740386963,	-0.0493918284774,	0.0675020292401,	-3.22700023651,	-0.00327928783372,	-0.00505224987864,	-0.000628606998362
0.677947998047,	3,	3.12006449699,	0.0173936467618,	2.55751276016,	-16.9122924805,	10.6518659592,	-31.8861522675,	-0.0489366017282,	0.0680095627904,	-3.2262237072,	-0.00268097873777,	-0.00181476771832,	-0.000613459851593
0.690322160721,	3,	3.12006211281,	0.0173784606159,	2.5580060482,	-16.6900405884,	10.7941074371,	-32.0318984985,	-0.0482537671924,	0.0649643614888,	-3.22544693947,	-0.00261637661606,	-0.00280961766839,	-7.93871004134e-05
0.702228069305,	3,	3.12003493309,	0.0173687338829,	2.5583486557,	-16.5122394562,	10.9079008102,	-32.1484947205,	-0.0471157059073,	0.0680095627904,	-3.22001028061,	-0.00307262176648,	-0.00378049910069,	-0.00215463642962
0.714609146118,	3,	3.12009167671,	0.0173533800989,	2.55864882469,	-16.3702449799,	10.7304000854,	-32.2399101257,	-0.0493918284774,	0.0568438135087,	-3.2301068306,	-0.00196000188589,	-0.00213153287768,	-0.00210271752439
0.72619509697,	3,	3.120033741,	0.0173558518291,	2.55914211273,	-16.2566509247,	10.5883998871,	-32.313041687,	-0.0493918284774,	0.0730849057436,	-3.22078704834,	-0.00295135332271,	-0.00363804027438,	-0.00101346848533
0.73835515976,	3,	3.12001276016,	0.0173480603844,	2.55942964554,	-16.0204257965,	10.6072273254,	-32.1022529602,	-0.0489366017282,	0.0685170963407,	-3.2262237072,	-0.00236094556749,	-0.00303108617663,	-0.000989047577605
0.750037193298,	3,	3.12004828453,	0.0173213202506,	2.55952572823,	-15.831445694,	10.6222896576,	-31.9336204529,	-0.0468880943954,	0.0614116191864,	-3.22156357765,	-0.00126547459513,	-0.0024387575686,	-0.000445924582891
0.762547016144,	3,	3.1200876236,	0.0173039622605,	2.55949783325,	-15.6802616119,	10.6343393326,	-31.7987136841,	-0.0466604828835,	0.0598890185356,	-3.22855353355,	-0.00175427179784,	-0.00341857597232,	8.41111177579e-05
0.773716211319,	3,	3.12007904053,	0.0173000413924,	2.55945706367,	-15.5593147278,	10.6439790726,	-31.690788269,	-0.0487089902163,	0.0675020292401,	-3.22700023651,	-0.0017119999975,	-0.00333620235324,	-0.000956496805884
0.786274194717,	3,	3.12010502815,	0.0172993149608,	2.55916404724,	-15.4624080658,	10.7869443893,	-31.7405090332,	-0.0505298860371,	0.0639492869377,	-3.22389364243,	-0.000632164999843,	-0.00273652002215,	0.000624423031695
0.797950983047,	3,	3.12011265755,	0.0172895677388,	2.55874156952,	-15.3848829269,	10.9013166428,	-31.7802848816,	-0.0482537671924,	0.0629342198372,	-3.22777700424,	-0.00269409501925,	-0.00318986922503,	-0.000429204432294
0.810362100601,	3,	3.12010478973,	0.0172662530094,	2.55884504318,	-15.904214859,	10.7237501144,	-31.8101406097,	-0.0459776446223,	0.0664869621396,	-3.22311711311,	-0.00210988614708,	-0.0031130053103,	0.000100428354926
0.821913003922,	3,	3.12012720108,	0.0172587670386,	2.5592751503,	-16.3196792603,	10.581697464,	-31.8340263367,	-0.0487089902163,	0.0629342198372,	-3.23088359833,	-0.00153975561261,	-0.00303799286485,	-0.000421282136813
0.834316015244,	3,	3.12014126778,	0.0172477308661,	2.55995130539,	-16.3615970612,	10.3350381851,	-31.9873790741,	-0.0491642132401,	0.0624266862869,	-3.23166012764,	-0.00254123331979,	-0.00244549661875,	-0.00144971185364
0.845949172974,	3,	3.12017393112,	0.0172313004732,	2.56079626083,	-16.3951320648,	10.137711525,	-32.1100616455,	-0.0482537671924,	0.0603965520859,	-3.22700023651,	-0.0019607078284,	-0.00238656997681,	-0.000895488425158
0.85829615593,	3,	3.12021183968,	0.0172064714134,	2.56125354767,	-16.1311130524,	10.3799591064,	-31.8056716919,	-0.0480261556804,	0.0614116191864,	-3.22467041016,	-0.000874880701303,	-0.00180977210402,	-0.000354619813152
0.870031118393,	3,	3.12024903297,	0.017172947526,	2.56139421463,	-15.9198970795,	10.5737571716,	-31.5621604919,	-0.0466604828835,	0.0593814849854,	-3.22700023651,	-0.00189238041639,	-0.00176616385579,	-0.000865365262143
0.882357120514,	3,	3.12024903297,	0.0171456709504,	2.56182050705,	-16.3321018219,	10.5959701538,	-31.6365718842,	-0.0466604828835,	0.0664869621396,	-3.2262237072,	-0.00132749043405,	-0.00224289670587,	-0.00136380363256
0.893800020218,	3,	3.12025260925,	0.0171377751976,	2.56236362457,	-16.6618652344,	10.613740921,	-31.6961021423,	-0.0498470515013,	0.0649643614888,	-3.22777700424,	-0.00181479286402,	-0.00218885019422,	-0.000292359734885
0.90607213974,	3,	3.1202685833,	0.0171073526144,	2.56299185753,	-16.6352729797,	10.4929685593,	-31.607717514,	-0.0482537671924,	0.0649643614888,	-3.2262237072,	-0.000732481479645,	-0.00109753012657,	0.000233975588344
0.917598009109,	3,	3.12026000023,	0.0171018540859,	2.56372737885,	-16.6139984131,	10.3963508606,	-31.5370101929,	-0.0482537671924,	0.0680095627904,	-3.2262237072,	-0.00123412255198,	-0.00314824283123,	-0.00132953410503
0.929960012436,	3,	3.12023854256,	0.0171101968735,	2.56419730186,	-16.4514045715,	10.5896949768,	-31.7525863647,	-0.0487089902163,	0.071054764092,	-3.22544693947,	-0.000685093924403,	-0.00411096215248,	-0.000258916057646
0.941707134247,	3,	3.12020206451,	0.0171007998288,	2.56443119049,	-16.3213310242,	10.7443704605,	-31.9250469208,	-0.0500746630132,	0.0715622976422,	-3.22700023651,	-0.00170716643333,	-0.00193473696709,	0.00078590400517
