0.0631639957428,	0,	-0.735624492168,	0.108736261725,	-3.10148239136,	-26.9847145081,	-19.9231147766,	20.8729438782,	-0.054626904428,	0.0999842062593,	-3.22933030128,	0.00257994607091,	-0.0151482634246,	0.00152183696628
0.0749130249023,	0,	-0.782360851765,	0.0915475338697,	-3.09706234932,	-22.8655490875,	-20.2471961975,	10.7611913681,	-0.0530336201191,	0.0959239378572,	-3.2192337513,	0.0020475871861,	-0.0162105355412,	0.000457556685433
0.0872111320496,	0,	-0.827568531036,	0.0728272870183,	-3.09105157852,	-19.7154178619,	-20.5036373138,	2.26643419266,	-0.053488843143,	0.0979540720582,	-3.22389364243,	0.00257938867435,	-0.0178047250956,	-7.45467841625e-05
0.0989499092102,	0,	-0.871310710907,	0.0529523566365,	-3.08353233337,	-17.1953125,	-20.7087898254,	-4.5293712616,	-0.052123170346,	0.0954164043069,	-3.22389364243,	0.00311112683266,	-0.0162064377218,	-7.45377037674e-05
0.111280918121,	0,	-0.913653969765,	0.0321036651731,	-3.07447218895,	-15.0341014862,	-21.0080318451,	-9.82998085022,	-0.053261231631,	0.0883109271526,	-3.21690368652,	0.0020466549322,	-0.0178006272763,	-0.000606577144936
0.122910022736,	0,	-0.954802274704,	0.0106503721327,	-3.06405043602,	-13.3051328659,	-21.2474250793,	-14.0704689026,	-0.0530336201191,	0.0908485949039,	-3.22389364243,	0.000450262799859,	-0.0156702902168,	0.000457592774183
0.135590076447,	0,	-0.994957864285,	-0.0108350217342,	-3.05250954628,	-12.357884407,	-21.5726184845,	-17.5969791412,	-0.0539440698922,	0.0883109271526,	-3.2192337513,	0.00204635364935,	-0.0156684014946,	-7.45106954128e-05
0.146529912949,	0,	-1.03429269791,	-0.0321374870837,	-3.03999495506,	-11.6000862122,	-21.8327732086,	-20.4181880951,	-0.0514403358102,	0.0903410613537,	-3.22311711311,	0.00151405856013,	-0.0161985624582,	0.000457546673715
0.158953905106,	0,	-1.07277190685,	-0.0534139536321,	-3.02638602257,	-10.4125709534,	-21.7747917175,	-22.2717399597,	-0.053261231631,	0.0908485949039,	-3.23321342468,	0.00151387602091,	-0.0172607041895,	0.000989540014416
0.170448064804,	0,	-1.11056399345,	-0.0745219960809,	-3.01185321808,	-9.46255874634,	-21.7284049988,	-23.7545814514,	-0.0539440698922,	0.103029415011,	-3.22156357765,	0.00151369348168,	-0.0151304323226,	0.000989420805126
0.183113098145,	0,	-1.1476984024,	-0.0949588045478,	-2.99654579163,	-8.99320030212,	-21.824842453,	-25.0749969482,	-0.0525783970952,	0.0837431177497,	-3.22078704834,	0.00257760751992,	-0.0167247559875,	0.0015213501174
0.195199966431,	0,	-1.18436861038,	-0.114813670516,	-2.9806125164,	-8.61771297455,	-21.9019927979,	-26.1313285828,	-0.0516679473221,	0.092878729105,	-3.2262237072,	0.00310934567824,	-0.0167227406055,	-0.00113907526247
0.20724606514,	0,	-1.22061133385,	-0.133828043938,	-2.96412730217,	-8.46269798279,	-22.0971260071,	-27.1105651855,	-0.0509851127863,	0.0878033936024,	-3.22156357765,	0.00257692206651,	-0.0172527711838,	0.000457207206637
0.218737125397,	0,	-1.25649678707,	-0.152025148273,	-2.94716572762,	-8.33868598938,	-22.2532329559,	-27.8939533234,	-0.0500746630132,	0.0903410613537,	-3.22467041016,	0.00151251535863,	-0.0183147899806,	0.000457152025774
0.230813980103,	0,	-1.29202651978,	-0.169415146112,	-2.92974472046,	-8.23960018158,	-22.512386322,	-28.519733429,	-0.0541716814041,	0.0959239378572,	-3.22467041016,	0.00257642939687,	-0.0161843914539,	0.00205324217677
0.242399930954,	0,	-1.32722222805,	-0.185987234116,	-2.9119553566,	-8.16033172607,	-22.719707489,	-29.020357132,	-0.0528060086071,	0.0984616056085,	-3.22544693947,	0.00204407097772,	-0.0167144909501,	0.000456849578768
0.255322933197,	0,	-1.36198949814,	-0.201778337359,	-2.89375185966,	-7.80614233017,	-22.6177520752,	-29.2876434326,	-0.0507574975491,	0.0908485949039,	-3.23166012764,	0.00257587246597,	-0.0167124774307,	0.00152089144103
0.266618013382,	0,	-1.39640104771,	-0.216816678643,	-2.87516260147,	-7.52279090881,	-22.5361881256,	-29.5014724731,	-0.0525783970952,	0.0913561284542,	-3.22311711311,	0.00257556233555,	-0.0167104639113,	0.00205275672488
0.278729915619,	0,	-1.43042576313,	-0.231173485518,	-2.85618567467,	-7.15080833435,	-22.4698181152,	-29.8076877594,	-0.0530336201191,	0.0898335278034,	-3.2262237072,	0.00257525220513,	-0.0167084503919,	0.00152046093717
0.290386915207,	0,	-1.46411371231,	-0.244849085808,	-2.83690142632,	-6.85322189331,	-22.4167232513,	-30.0526599884,	-0.0528060086071,	0.0964314714074,	-3.22467041016,	0.00310699082911,	-0.0161743890494,	0.000988229410723
0.303040981293,	0,	-1.49746406078,	-0.257753759623,	-2.81737542152,	-6.61502933502,	-22.2399787903,	-30.2495689392,	-0.0518955588341,	0.0938937962055,	-3.22156357765,	0.00204251939431,	-0.0172365345061,	-7.59866088629e-05
0.314624071121,	0,	-1.53049695492,	-0.269881129265,	-2.79767680168,	-6.42447519302,	-22.0985832214,	-30.4070968628,	-0.0509851127863,	0.0974465385079,	-3.22001028061,	0.00151022477075,	-0.016702413559,	0.000988119514659
0.328434944153,	0,	-1.56315612793,	-0.281266123056,	-2.77776050568,	-6.27240276337,	-22.3882694244,	-30.5303249359,	-0.0518955588341,	0.092878729105,	-3.22389364243,	0.00151004269719,	-0.0177644956857,	0.00152004882693
0.338268041611,	0,	-1.5954117775,	-0.291899949312,	-2.75770902634,	-6.15074491501,	-22.6200180054,	-30.62890625,	-0.0530336201191,	0.0867883190513,	-3.22156357765,	0.00310600595549,	-0.0166982617229,	0.000987817300484
0.350598096848,	0,	-1.62739229202,	-0.301472693682,	-2.73789143562,	-6.4889998436,	-22.537279129,	-30.7095584869,	-0.0516679473221,	0.0872958600521,	-3.22234034538,	0.00204153498635,	-0.0161642003804,	0.00205179513432
0.362637042999,	0,	-1.65911304951,	-0.310143977404,	-2.71823787689,	-6.7596039772,	-22.4710884094,	-30.7740802765,	-0.0550821274519,	0.0969390049577,	-3.21845698357,	0.00150924036279,	-0.0161622520536,	0.000987451057881
0.37480711937,	0,	-1.69039487839,	-0.318056821823,	-2.69860625267,	-6.6856584549,	-22.5521392822,	-30.8248176575,	-0.0516679473221,	0.0903410613537,	-3.21690368652,	0.0025731548667,	-0.0188205447048,	0.00258347741328
0.386991977692,	0,	-1.72128891945,	-0.325316369534,	-2.67906737328,	-6.62650203705,	-22.616979599,	-30.8654079437,	-0.0512127242982,	0.0918636620045,	-3.22156357765,	0.00097669987008,	-0.0156259872019,	0.000454972498119
0.39858007431,	0,	-1.75178313255,	-0.331804871559,	-2.65971374512,	-6.72432947159,	-22.5347175598,	-30.8987846375,	-0.0523507855833,	0.092878729105,	-3.22078704834,	0.0020406791009,	-0.0156241040677,	0.000454917782918
0.410210132599,	0,	-1.78188741207,	-0.337593108416,	-2.64055776596,	-6.80259132385,	-22.4689064026,	-30.925485611,	-0.0523507855833,	0.099476672709,	-3.2262237072,	0.00310453027487,	-0.0161542706192,	-7.71854538471e-05
0.423011064529,	0,	-1.81154298782,	-0.342675715685,	-2.6216301918,	-6.86532449722,	-22.5505256653,	-30.9459171295,	-0.0518955588341,	0.0969390049577,	-3.22467041016,	0.0025721071288,	-0.0150882266462,	0.0020510177128
0.434211015701,	0,	-1.84074151516,	-0.347100645304,	-2.60290694237,	-6.91551113129,	-22.615819931,	-30.9622612,	-0.0514403358102,	0.0938937962055,	-3.22544693947,	0.00257179746404,	-0.0172145999968,	0.00205077067949
0.446933984756,	0,	-1.86947894096,	-0.350905746222,	-2.58443403244,	-6.95551156998,	-22.5328025818,	-31.1113967896,	-0.0528060086071,	0.0913561284542,	-3.2192337513,	0.00203943951055,	-0.0166804809123,	0.000986426603049
0.459526062012,	0,	-1.89772558212,	-0.354096263647,	-2.56624746323,	-6.98751163483,	-22.4663887024,	-31.2307052612,	-0.0525783970952,	0.0867883190513,	-3.22467041016,	0.00150714535266,	-0.0166784711182,	0.00151835614815
0.470695972443,	0,	-1.92551541328,	-0.356893241405,	-2.54814434052,	-6.7226099968,	-22.4149646759,	-31.0559463501,	-0.0518955588341,	0.0913561284542,	-3.22467041016,	0.00150696374476,	-0.0172085072845,	0.00151817314327
0.482136964798,	0,	-1.95280539989,	-0.359285354614,	-2.53018069267,	-6.51068878174,	-22.3738250732,	-30.9161396027,	-0.0516679473221,	0.0908485949039,	-3.22467041016,	0.00257087871432,	-0.0166743882,	0.000453893328086
0.494558095932,	0,	-1.97966265678,	-0.361314028502,	-2.51232504845,	-6.34139919281,	-22.6094474792,	-30.8024330139,	-0.0537164583802,	0.0984616056085,	-3.22389364243,	0.0020385212265,	-0.0156082808971,	0.00151793542318
